pincode,season,rain_disruptions_3m,aqi_disruptions_3m,heat_disruptions_3m,avg_claim_rate,platform,shift_type,imd_red_alert,worker_claim_history,flood_vulnerability,risk_label,disruption_hours
600001,monsoon,12,9,1,0.4300367594948964,zepto,night,1,0.48168232245519205,0.5,2,5.146037386902568
560001,post_monsoon,6,0,5,0.06131402498900329,zepto,evening,1,0.05583822087647439,0.6,1,4.577007035697243
560001,post_monsoon,4,7,7,0.21673184986656185,swiggy,night,0,0.9777235118726436,0.6,1,3.1644860539059483
700001,monsoon,16,2,5,0.19836380023419292,zepto,night,1,0.7905921286504128,0.65,2,4.868167229997937
302001,summer,15,9,0,0.46902692677696484,blinkit,night,1,0.4901114766364554,0.2,1,5.747812171127887
411001,winter,1,5,5,0.07656740030220194,blinkit,evening,0,0.08658735817935026,0.5,0,2.1860366960682267
560001,monsoon,17,6,4,0.004923412506005476,swiggy,night,0,0.5924454407904143,0.6,2,5.335186964537031
380001,winter,16,9,1,0.11904260640355879,zepto,evening,0,0.7587637507018775,0.3,1,4.0873888308195285
110001,monsoon,6,0,7,0.41013842988432725,blinkit,morning,0,0.1907172530047453,0.3,1,2.602345314940516
380001,winter,12,5,7,0.10466090802350853,swiggy,night,1,0.5682083407874908,0.3,1,4.509055678270335
600001,summer,17,6,0,0.12043903185274135,blinkit,evening,1,0.814210898382868,0.5,2,4.832080515243398
560001,summer,13,5,7,0.0649494022684054,zepto,morning,1,0.7682477776463164,0.6,2,5.305314866887574
411001,monsoon,17,3,5,0.3577181016382702,swiggy,evening,1,0.8029920178671529,0.5,2,6.101069564650552
600001,post_monsoon,12,0,1,0.03458709525270859,blinkit,evening,1,0.8793234248697198,0.5,1,4.879543262921933
500001,winter,10,8,3,0.1656041511642608,swiggy,morning,1,0.9376821021594702,0.4,1,4.938742880077597
500001,post_monsoon,15,3,5,0.14124936331048227,blinkit,night,0,0.40552115520353593,0.4,1,3.2568069643517057
380001,post_monsoon,16,6,6,0.2775798648950774,blinkit,night,1,0.5687691025228773,0.3,2,5.409209593093271
302001,post_monsoon,7,6,2,0.3652081325098678,zepto,evening,1,0.7906595260456108,0.2,1,3.742812193440177
560034,summer,18,1,1,0.2664382173483737,zepto,morning,1,0.6971398139457832,0.7,2,6.387675465328168
302001,monsoon,19,0,7,0.4655129964875338,blinkit,night,0,0.9955202282643788,0.2,2,3.7188350591009485
700001,monsoon,14,7,0,0.47572131944366597,swiggy,evening,0,0.01367765110464414,0.65,2,4.840884447691908
302001,summer,8,7,3,0.1807326642492577,swiggy,morning,1,0.3551332153157907,0.2,1,3.87385216206076
700001,summer,19,6,4,0.38884018813744636,zepto,evening,0,0.28102792627020245,0.65,2,4.898717575001222
700001,monsoon,9,7,3,0.36940069163409484,blinkit,morning,0,0.2623158501655346,0.65,2,4.679997635281223
411001,post_monsoon,11,2,5,0.44648229585241367,zepto,night,1,0.22252978249888578,0.5,1,5.840800701325675
560001,winter,19,1,2,0.22397182010385164,blinkit,night,1,0.7091238408152291,0.6,2,7.122104911296031
411001,winter,0,6,3,0.2652365935988961,blinkit,evening,1,0.08475947327532185,0.5,1,3.949540443372089
700001,winter,19,7,4,0.207887156790787,zepto,night,0,0.7416088339433383,0.65,2,4.662459599769118
600001,post_monsoon,8,0,6,0.4251884596498528,swiggy,night,0,0.6934258420162734,0.5,1,1.8013325110333656
500001,monsoon,14,9,0,0.11485115768106718,zepto,morning,1,0.2508041325008964,0.4,2,5.425788555435956
700001,summer,0,8,1,0.11985453912122235,blinkit,night,0,0.25283378316516125,0.65,0,2.722624222059613
411001,monsoon,11,3,2,0.18630255178853988,zepto,morning,0,0.6288605853445022,0.5,1,3.4020864596208473
600001,post_monsoon,2,3,4,0.11517141605117559,swiggy,morning,0,0.7621711054836778,0.5,1,2.196875916337938
411001,summer,10,2,7,0.2805034182074604,swiggy,evening,1,0.8764856130873655,0.5,1,4.0037767367484065
302001,post_monsoon,1,5,5,0.06724505324775115,blinkit,morning,1,0.8521395638544758,0.2,1,3.5537096735406752
110001,winter,15,0,5,0.16009310970202767,zepto,night,1,0.9648829941638531,0.3,1,5.402619344703207
380001,winter,8,5,5,0.456722349237795,swiggy,morning,1,0.5813848953365112,0.3,1,3.4443230540400567
560034,post_monsoon,14,1,7,0.20461274009589797,zepto,morning,1,0.9086555613403596,0.7,2,4.869228235919176
411001,summer,11,8,7,0.3741168582467546,swiggy,evening,0,0.8085132732604108,0.5,1,3.905127331992443
560034,summer,0,1,2,0.056731095853287006,blinkit,night,0,0.8946676243140136,0.7,0,2.8310452480129227
400001,monsoon,12,6,3,0.12378225407089233,blinkit,night,0,0.011626601285366633,0.8,2,4.783909717435493
411001,winter,13,0,2,0.4036728106001843,zepto,night,0,0.965902991865811,0.5,1,3.579977653272116
110001,monsoon,7,6,5,0.38149646814484706,blinkit,morning,0,0.4735301628464783,0.3,1,2.330144219781834
560034,monsoon,7,4,6,0.19307795929691057,swiggy,night,0,0.7981829895748429,0.7,2,3.6231395219056766
700001,post_monsoon,11,7,4,0.47719845101673714,blinkit,night,1,0.12720411933778086,0.65,1,6.272238566099252
411001,post_monsoon,0,3,1,0.4553215079172727,swiggy,morning,1,0.3959410958139741,0.5,1,3.506054602568619
560001,monsoon,10,9,1,0.4811503745561199,swiggy,evening,0,0.2714606630209909,0.6,2,4.4877543638783415
380001,winter,7,6,2,0.2139573450938927,blinkit,evening,1,0.291658770500937,0.3,1,3.218382760380255
110001,post_monsoon,9,5,5,0.09873679184284151,swiggy,morning,0,0.12325561995088175,0.3,1,3.8191411582293773
560034,monsoon,18,4,7,0.3133293195456705,swiggy,evening,0,0.805763832543007,0.7,2,4.3743730784549895
110001,monsoon,10,3,0,0.34238657913959925,zepto,evening,1,0.00924231458107816,0.3,1,4.278211010210334
600001,monsoon,6,6,6,0.06272089222526,zepto,evening,1,0.3125054569852025,0.5,2,4.424776126874257
380001,monsoon,10,4,2,0.39324151714795297,zepto,night,0,0.17441054321641503,0.3,1,2.7465467549546285
700001,monsoon,16,4,5,0.009030109879980264,blinkit,evening,1,0.5890389406083405,0.65,2,6.684912840698006
411001,monsoon,0,0,3,0.24136419373839169,zepto,night,0,0.25425240261454385,0.5,1,1.1460945995016592
411001,post_monsoon,7,1,1,0.16550812974744744,swiggy,evening,0,0.25899845452809966,0.5,0,2.4336461860314573
411001,winter,5,4,1,0.37015152994954204,blinkit,night,0,0.4883381439953187,0.5,1,2.0766974018272384
380001,monsoon,17,2,6,0.15638036371090797,blinkit,morning,0,0.6526890393409257,0.3,2,4.2110794252075525
560001,summer,5,1,1,0.4134035563905164,blinkit,morning,0,0.12130470456516362,0.6,0,2.7830427105335205
400001,post_monsoon,4,3,0,0.2974767443904053,blinkit,evening,1,0.17551145246549615,0.8,1,5.118609045677661
500001,post_monsoon,12,3,5,0.396946680881036,swiggy,night,0,0.2471747445945176,0.4,1,3.705991926317008
302001,monsoon,18,3,5,0.4946703189198119,swiggy,morning,1,0.9737482141179605,0.2,2,6.095706380306923
560034,post_monsoon,7,3,6,0.3395791728717784,zepto,morning,0,0.39715249994292035,0.7,1,4.358472912602934
560001,monsoon,8,2,5,0.49247515818082205,blinkit,morning,1,0.5989900906310265,0.6,2,4.861520811893689
700001,winter,16,6,7,0.014418163460852673,zepto,morning,0,0.24154281271597788,0.65,2,5.0289813488764805
560034,winter,2,8,6,0.16906999424190422,swiggy,evening,1,0.4904595251574879,0.7,1,4.43392906501909
411001,post_monsoon,18,4,5,0.053926632281154574,blinkit,night,0,0.07411917438595805,0.5,1,4.97207888944732
110001,post_monsoon,10,3,0,0.13115246569221978,swiggy,morning,0,0.03474214592232694,0.3,0,3.0535564794810055
700001,summer,16,1,4,0.4194439495628872,zepto,evening,1,0.4687335268214602,0.65,2,5.585304332814913
560034,post_monsoon,18,1,2,0.016161632663045156,swiggy,morning,1,0.39865928751841206,0.7,2,6.759891475833646
411001,summer,1,4,2,0.26009146786619686,blinkit,morning,1,0.13688031969182768,0.5,1,4.054177246847006
560034,winter,7,6,5,0.2835643537661865,blinkit,morning,1,0.6876014289207337,0.7,1,4.689176688525204
110001,winter,18,9,3,0.28057557333597805,zepto,morning,1,0.9929034908992644,0.3,2,6.094956985460056
411001,monsoon,6,9,1,0.23764853691162785,blinkit,evening,1,0.39564682119671246,0.5,2,4.7671355278237835
400001,winter,16,8,0,0.39530148238487767,swiggy,night,0,0.6245586359173945,0.8,2,5.597306746692957
560001,summer,5,6,3,0.06677154475277558,swiggy,evening,0,0.9629759423644857,0.6,1,2.673673385300264
600001,post_monsoon,18,4,7,0.15528850777539366,swiggy,evening,0,0.8315349724468752,0.5,2,3.686722120435383
302001,monsoon,5,9,3,0.30786302672258636,swiggy,evening,1,0.46355222330268575,0.2,1,3.372291849875471
380001,summer,1,9,5,0.3454756831339779,zepto,morning,1,0.7374894844599194,0.3,1,3.0022708431402996
302001,post_monsoon,5,9,0,0.20207421588852814,swiggy,night,1,0.12813504025052402,0.2,1,3.9266115337734275
700001,monsoon,4,5,2,0.43768563166361657,zepto,morning,0,0.5121038554637992,0.65,1,3.2347565581582125
302001,winter,18,2,1,0.20774669834795717,swiggy,evening,1,0.27906027717993653,0.2,1,5.156296115076765
411001,summer,19,4,2,0.20138806717416657,zepto,morning,0,0.1611636878961611,0.5,1,4.051634663385936
400001,post_monsoon,3,7,3,0.018103630743692478,swiggy,night,1,0.42628090625453485,0.8,1,4.490220812764224
600001,monsoon,16,0,7,0.2755706680973669,swiggy,night,1,0.13101455443361443,0.5,2,5.091663657460886
560001,monsoon,10,0,1,0.35434041925595255,zepto,morning,1,0.6989851081744856,0.6,2,4.811571506282972
560001,winter,3,6,4,0.05721908175842405,blinkit,evening,0,0.4562400440533355,0.6,1,2.6824462273359857
110001,post_monsoon,12,4,3,0.15271638304393542,blinkit,morning,1,0.5311446325646638,0.3,1,4.755319549782394
380001,winter,19,4,2,0.3906284768914261,blinkit,evening,0,0.146375938668157,0.3,1,4.637735158368755
560034,winter,16,0,2,0.1829597177067877,zepto,night,1,0.13977166109349448,0.7,1,5.500353096186834
400001,post_monsoon,8,8,5,0.12080123102001994,blinkit,morning,1,0.5834154352601241,0.8,2,5.419364750424763
560034,post_monsoon,3,0,2,0.3361003317825561,blinkit,night,1,0.9850097478294463,0.7,1,4.117679993046108
600001,post_monsoon,13,4,0,0.09837938883582781,zepto,evening,1,0.09625058323772562,0.5,1,5.308984681845421
302001,summer,18,9,3,0.4478264597915884,blinkit,evening,0,0.28573142856578126,0.2,1,4.571681780753456
560001,post_monsoon,2,8,6,0.05279919801307048,blinkit,morning,1,0.8694591165378875,0.6,1,4.403788329889031
600001,monsoon,13,3,6,0.35327490114141347,blinkit,morning,0,0.07227201225523694,0.5,2,4.620260614918696
302001,winter,7,7,7,0.2497743506431876,zepto,morning,1,0.8758857213669513,0.2,1,3.0560626155693096
560001,summer,0,5,1,0.4349647811984968,zepto,night,1,0.5242859833747512,0.6,1,4.220108429982041
302001,post_monsoon,9,2,2,0.0630975455131183,blinkit,evening,1,0.40826677392642585,0.2,1,3.7496630980525794
380001,summer,17,3,5,0.3389474592480439,blinkit,evening,0,0.30968056435145586,0.3,1,3.0484994664862297
400001,post_monsoon,15,1,5,0.2860273195906907,zepto,night,1,0.2971171581278419,0.8,2,5.216020356323622
700001,summer,7,0,2,0.2400450711200232,blinkit,morning,0,0.3058025824494788,0.65,1,2.4374904667096793
600001,winter,0,7,0,0.2457036317163342,zepto,morning,0,0.8848030809601958,0.5,0,2.8045438557363793
600001,winter,11,0,5,0.3609884808992654,blinkit,night,1,0.7237952301747855,0.5,1,5.197615777964188
500001,monsoon,7,0,6,0.46887082746741104,zepto,evening,0,0.6697230078311506,0.4,1,2.185673757497318
411001,monsoon,15,3,1,0.045625829559524045,swiggy,evening,1,0.7987491489520008,0.5,2,5.368863508253693
380001,post_monsoon,17,9,3,0.009751323805260115,swiggy,evening,0,0.257114663004145,0.3,1,3.921951501689399
380001,winter,3,9,4,0.40285239624060176,zepto,evening,0,0.6180428120817557,0.3,1,2.1563053403217465
560034,summer,5,5,0,0.054084693775379666,swiggy,night,0,0.46006623895795096,0.7,1,3.112919157250839
302001,summer,11,8,7,0.4933483980402119,blinkit,evening,0,0.7824416352001934,0.2,1,3.9049710254998007
411001,summer,8,0,7,0.3096741244794186,zepto,night,1,0.3092561104732855,0.5,1,3.581722199925633
400001,monsoon,14,6,5,0.32543319762707035,zepto,morning,0,0.6431786168698957,0.8,2,5.296218852038114
400001,summer,15,9,3,0.0994458514690087,blinkit,night,1,0.8822124118173135,0.8,2,7.928535670765584
380001,monsoon,11,4,4,0.12015615514833722,blinkit,evening,0,0.4021504761949287,0.3,1,3.337291407911226
400001,monsoon,13,7,7,0.32967515154962507,zepto,morning,1,0.06662208736746145,0.8,2,5.987861648237921
500001,post_monsoon,12,6,2,0.4548634189670985,blinkit,night,1,0.5160508223417928,0.4,1,4.328834901205324
600001,summer,1,3,2,0.4911952772587833,zepto,night,0,0.34597248780702594,0.5,0,2.087200602526179
110001,summer,2,3,1,0.09901547331554683,blinkit,night,0,0.672225380547175,0.3,0,1.575261602784348
700001,winter,9,5,4,0.06705981135489508,zepto,morning,1,0.9510329247486061,0.65,2,5.91620454862334
560034,post_monsoon,8,5,2,0.028200678880395236,blinkit,night,0,0.485608317996847,0.7,1,4.074223924342213
302001,winter,19,8,7,0.43414850908066394,blinkit,evening,0,0.46619023015553385,0.2,2,4.0075800379155675
700001,post_monsoon,7,4,2,0.14735742342823438,swiggy,morning,0,0.6545848001914603,0.65,1,3.1236426356960427
302001,summer,9,7,6,0.0009060169346258307,swiggy,morning,0,0.10349750359356769,0.2,1,1.996921149760523
560001,monsoon,18,4,5,0.11190904302821442,swiggy,night,0,0.25350618892501464,0.6,2,4.964682169139874
700001,monsoon,2,1,7,0.1702205400497092,blinkit,evening,0,0.9189793255003985,0.65,1,1.6477758745833684
110001,monsoon,4,5,7,0.49549308474834264,zepto,morning,0,0.6699426133637663,0.3,1,2.454995173797262
380001,monsoon,2,8,7,0.2617707969285408,blinkit,night,0,0.013444043983416254,0.3,1,2.2945776056094322
500001,monsoon,15,2,1,0.10235697379755065,swiggy,evening,0,0.20462547255901986,0.4,1,3.9287280002363376
600001,winter,16,0,3,0.16740917235672553,blinkit,night,1,0.682837266028899,0.5,1,4.739086444126104
600001,post_monsoon,14,0,7,0.16515384377843922,swiggy,night,0,0.7643992025625742,0.5,1,3.5250182994449317
500001,summer,2,2,2,0.009862873231587743,swiggy,morning,0,0.8398595726740419,0.4,0,1.505347189623215
411001,winter,11,9,6,0.06759152708571503,zepto,morning,0,0.2921768033820449,0.5,1,4.1014031922297125
560001,post_monsoon,8,4,7,0.3475982298516056,zepto,night,0,0.9310285962775626,0.6,1,3.6642564404029745
302001,monsoon,11,2,0,0.060125493285367315,swiggy,morning,0,0.5529468935778924,0.2,1,2.193201474782329
110001,post_monsoon,14,8,0,0.11536713830305939,swiggy,morning,1,0.6965390223878929,0.3,1,5.062008237837389
400001,post_monsoon,1,7,3,0.1753686492021544,blinkit,evening,1,0.596738862779908,0.8,1,5.089963918267659
700001,monsoon,17,2,4,0.37886747225114686,swiggy,evening,0,0.12274005467462046,0.65,2,4.135250018608417
560001,monsoon,19,8,1,0.2912004824339699,blinkit,night,1,0.9631146593848798,0.6,2,6.576669281789652
700001,monsoon,11,5,6,0.34449999249428415,swiggy,night,0,0.12287557989415265,0.65,2,4.10291841601702
110001,summer,3,6,5,0.2835061627100861,zepto,night,0,0.2548819564111836,0.3,0,2.399860186514767
560034,monsoon,15,3,6,0.3417962126109345,zepto,night,1,0.8136278802229802,0.7,2,5.665612630795495
560034,summer,15,3,0,0.0014210768319862233,swiggy,evening,1,0.6185969615011014,0.7,2,7.044849494798191
560001,monsoon,0,1,0,0.46544907218571474,blinkit,morning,1,0.838149165376357,0.6,1,2.7246686194171863
380001,summer,1,4,3,0.05546011543740326,blinkit,evening,1,0.5157361883740449,0.3,1,3.7251394120392827
110001,post_monsoon,2,7,4,0.20312454798845242,blinkit,night,1,0.37699323536663487,0.3,1,3.999795074496703
110001,winter,19,6,4,0.3855191851224274,swiggy,night,0,0.9218454995477849,0.3,2,3.634949203875135
500001,post_monsoon,16,6,3,0.21761535900471196,swiggy,evening,0,0.03625231751479485,0.4,1,3.3838983315144953
380001,post_monsoon,19,5,7,0.4734212758337579,zepto,evening,0,0.8561302203530459,0.3,2,4.609932084423612
302001,monsoon,0,2,6,0.23379447424938338,zepto,night,1,0.23081778518778162,0.2,1,2.1112994074743647
302001,summer,19,4,0,0.4374697028013357,swiggy,morning,0,0.8487363277539678,0.2,1,3.3465264751957005
400001,winter,5,0,6,0.40541405668113545,zepto,night,1,0.1391966134168856,0.8,1,5.5558506044907485
600001,monsoon,14,6,6,0.4904931513993416,blinkit,evening,0,0.5802189636905405,0.5,2,3.603048779900225
560034,monsoon,13,8,1,0.4632738903754877,blinkit,night,1,0.888107919011472,0.7,2,5.986530701213986
302001,monsoon,19,0,0,0.44906191735643936,swiggy,night,1,0.4735396468988905,0.2,2,4.6458008434511
380001,post_monsoon,14,1,4,0.36580217025973416,blinkit,morning,0,0.7465666738033929,0.3,1,1.7002755862817573
110001,summer,13,2,5,0.1834990736341104,swiggy,night,0,0.8046716178555584,0.3,1,3.095683879553326
302001,summer,4,2,6,0.053062709282451215,blinkit,night,0,0.7364942087167792,0.2,0,0.9442207223304103
110001,winter,5,7,0,0.344322526132195,swiggy,night,0,0.9253297368745983,0.3,1,2.755268057414869
302001,summer,16,6,6,0.48932704066898247,blinkit,evening,1,0.44683423051992865,0.2,2,5.57063136147988
560034,summer,10,5,1,0.3633022186659345,blinkit,evening,0,0.17312543916515577,0.7,1,4.2158605001070955
700001,monsoon,15,9,7,0.46436468463866776,zepto,morning,1,0.047811063702479784,0.65,2,6.7215233148268245
302001,monsoon,11,9,2,0.4021523564777584,zepto,night,0,0.2464598696375051,0.2,1,3.2317945571831377
380001,post_monsoon,14,3,0,0.08155733755833938,zepto,evening,0,0.1431975038802421,0.3,1,2.9497979076659195
302001,monsoon,3,8,3,0.12460188529564364,zepto,morning,0,0.5579487414344805,0.2,1,1.5425860247754943
600001,monsoon,17,0,2,0.17093280088117518,zepto,night,0,0.184945337211732,0.5,2,4.711613473887456
560034,monsoon,2,1,6,0.08413022216900207,zepto,morning,0,0.03893370728937118,0.7,1,2.867620722144811
380001,monsoon,7,3,3,0.29082566633650336,swiggy,morning,1,0.03598982886866786,0.3,1,3.8530434922525
500001,post_monsoon,2,2,3,0.48772526206747563,swiggy,morning,0,0.8315694983648616,0.4,0,2.0000326631761807
380001,monsoon,7,0,3,0.3807294167180793,zepto,morning,1,0.5914499314430248,0.3,1,3.4194582356101226
600001,winter,17,4,0,0.21169337453373094,swiggy,morning,0,0.35808530189337817,0.5,1,4.5424733846630385
700001,winter,9,6,4,0.0022522404901443305,zepto,morning,1,0.8942280427402469,0.65,2,5.697258455585053
560034,winter,19,1,6,0.15663800556908936,swiggy,morning,0,0.0701966114077136,0.7,2,4.012859589835205
500001,winter,16,4,2,0.2633796438461076,blinkit,night,0,0.9803220727278259,0.4,1,4.453069459045689
600001,monsoon,7,5,1,0.1621254369259853,swiggy,night,0,0.616291790254461,0.5,1,3.4671701105785533
600001,winter,10,6,4,0.055517461511929767,swiggy,morning,1,0.18346425396884847,0.5,1,4.709655861446271
560001,monsoon,4,0,6,0.22138247843094727,swiggy,night,1,0.6790690989769685,0.6,1,4.522051258078362
560034,post_monsoon,12,6,7,0.1266264084828581,blinkit,morning,0,0.7633812597835626,0.7,2,3.391342607669656
380001,winter,4,3,7,0.45461618823075073,zepto,night,0,0.4293427833707745,0.3,1,1.976476542406876
110001,summer,12,7,0,0.05087726425050787,swiggy,evening,0,0.8616326062455474,0.3,1,3.4199665232781267
700001,winter,5,3,3,0.02457631436235519,swiggy,morning,1,0.1507324072964703,0.65,1,4.34526446265028
110001,winter,4,5,1,0.0026570845774310237,blinkit,evening,0,0.27883758357760835,0.3,0,2.009683663743657
380001,monsoon,8,8,6,0.16403484224282888,zepto,morning,1,0.09349236158398977,0.3,2,4.691365279163782
380001,winter,15,4,2,0.3301934191004443,swiggy,morning,0,0.21087784060735215,0.3,1,2.6472158730073985
560034,summer,1,3,6,0.36520687644089633,blinkit,evening,1,0.23872881191114503,0.7,1,4.550482295144491
380001,monsoon,0,7,4,0.22663084169086156,zepto,evening,1,0.9176331909217101,0.3,1,2.894863243809592
560001,monsoon,7,8,7,0.34216432522763335,zepto,evening,1,0.0781096887511562,0.6,2,5.65772642408734
500001,post_monsoon,18,3,5,0.17995701810768172,swiggy,morning,0,0.42741512018770944,0.4,1,4.521758838824971
380001,post_monsoon,10,2,4,0.33390310999330847,swiggy,evening,1,0.532398687226913,0.3,1,3.884464929528835
110001,winter,11,7,6,0.020297992651186703,swiggy,evening,0,0.8986930538021608,0.3,1,3.2103369018118935
